,GID,DK Sal,Team,Opp,Team_pts,Start,H/A,Minutes,DKP,as,bl,fga,fgm,fta,ftm,pt,rb,st,to,trey,DoubleD,TripleD,DRPM,ORPM,RPM,WINS,DK pos,Opp_DRPM,Opp_ORPM,Opp_RPM,Opp_WINS,perfect_pg,perfect_sg,perfect_sf,perfect_pf,perfect_c,perfect_g,perfect_f,perfect_util,perfect_player,player_rolling_avg,player_rolling_pg_avg,player_rolling_sg_avg,player_rolling_sf_avg,player_rolling_pf_avg,player_rolling_c_avg,player_rolling_g_avg,player_rolling_f_avg,player_rolling_util_avg,player_rolling_team_pts_avg,perfect_player_rolling_avg,last_as,last_pt,last_fga,last_fgm,last_fta,last_ftm,last_rb,last_DK_Sal,last_DKP,last_bl,last_st,last_to,last_trey,last_DoubleD,last_TripleD,last_minutes,last_perfect_pg,last_perfect_sg,last_perfect_sf,last_perfect_pf,last_perfect_c,last_perfect_g,last_perfect_f,last_perfect_util,last_perfect_player,5avg_as,5avg_pt,5avg_fga,5avg_fgm,5avg_fta,5avg_ftm,5avg_rb,5avg_DK_Sal,5avg_DKP,5avg_bl,5avg_st,5avg_to,5avg_trey,5avg_DoubleD,5avg_TripleD,5avg_minutes,5std_as,5std_pt,5std_fga,5std_fgm,5std_fta,5std_ftm,5std_rb,5std_DK_Sal,5std_DKP,5std_bl,5std_st,5std_to,5std_trey,5std_DoubleD,5std_TripleD,5std_minutes,5med_as,5med_pt,5med_fga,5med_fgm,5med_fta,5med_ftm,5med_rb,5med_DK_Sal,5med_DKP,5med_bl,5med_st,5med_to,5med_trey,5med_DoubleD,5med_TripleD,5med_minutes,DKPavgper1k
5std_st,0.026051646621662018,0.20138600790505157,-0.0052150777710438445,-0.0024803470247184906,0.005715792623304605,,-0.020914984036694086,0.15712555947974416,0.1323821105491116,0.1607567572088837,-0.014345792997994832,0.12453862441011875,0.09590193385917806,0.07556626171172236,0.06612831622736093,0.10763723087057465,0.0012917863034905702,0.11250282696866051,0.09444871066690748,0.0897448911576643,0.01787506697748876,0.053373983783825796,0.04225567953004991,0.1402036196317065,0.1515022338760065,0.18667539877116435,-0.05818774380885443,-0.08293902542160772,0.017320751945418034,-0.0357299088967976,-0.008261777756139429,0.03711941455244144,0.02047943278421014,-0.011826544244237158,-0.01909778226714742,-0.011229888816183215,0.013631550881732948,-0.002266041295515928,0.0393526725395703,0.023517745375180008,0.26664229403962225,0.09179219948855233,0.043753461303701176,0.05806972554035489,-0.012431147158736756,0.024276980499588402,0.07003999217175884,0.02564937520527998,0.04317135867175483,0.24450590214958104,0.12218238345857363,0.23156020897677165,0.1966231753880811,0.22445383457011905,0.1835026185962318,0.1330942669314062,0.12597388952272157,0.09093636244192395,0.3147900985420394,0.25854656152233985,0.021979863569050927,0.3226463956176526,0.16666010383874888,0.1422561855296921,0.05584815677242008,0.061534036279719026,0.2864304021864515,0.06657846900072632,0.0348955389603931,0.020991953263400996,0.0007177735837600109,0.008752178258776382,0.030559946593581494,0.009856582823532757,0.031360988381181065,0.07459043583716093,0.526109340337342,0.5747844519517746,0.6019996470432445,0.5737707422818928,0.45745349750621145,0.4425960332530689,0.4392809828463782,0.6311992120134617,0.6443893262452706,0.24390859638898169,0.8121269528290005,0.5538234415904855,0.4182630555753667,0.24287444196088023,0.16383773419198477,0.6765911633383059,0.5474541553746163,0.5316124847171678,0.4874472450883473,0.5225434190647855,0.47963212570682856,0.47315661872110576,0.4521425138315124,0.1840226469275317,0.5344606944131125,0.32841531059822276,1.0,0.5428809844805434,0.44543694567890346,0.23755018030163283,0.17413885862968148,0.3440082060633586,0.4995033788528731,0.560221019277974,0.588995471244456,0.5560531942605569,0.4001762171937512,0.37409902157397523,0.41661945842437703,0.6311863118274932,0.6335149613520017,0.16008420076579202,0.559137105720319,0.499982680895305,0.3747482019765018,0.16726457399799938,-0.0005388236919685351,0.6760282708076111,0.21526797209555157
5std_to,-0.005618585300632196,0.3197445633141691,-0.017220357621382066,0.004938161068629955,0.04272225738784541,,-0.00399353781937044,0.1492364669227148,0.22061899857970654,0.18571020399789875,0.05738269179590423,0.21244812619658396,0.18712536341812389,0.15239480579046577,0.14170457487073698,0.19649627251063215,0.0811984401380622,0.06487711655934754,0.17831490727060545,0.07494808492105656,0.08044724275208938,0.03859267612623982,0.019751604824324812,0.16129713349554953,0.15756360272530248,0.1969010686624814,-0.07905905425338491,-0.017176723691937987,-0.015272736022320686,-0.023280571317823805,-0.012292093121227312,0.03530659989166222,0.024653330221871293,0.013559826923213182,-0.009002398202929486,0.03600985374049,0.00802490753706212,-0.004009306258183536,0.0149376459432585,0.04520626954852128,0.35634173229992216,0.08937560789728047,0.03931199087409073,0.0681214110914526,-0.014094790647177299,0.10239462804243044,0.058374162485140005,0.07738700674259609,0.08199016001336525,0.2749978457002371,0.17956285255122384,0.23938588967646854,0.2687197723174188,0.2956671888816422,0.2617342851574546,0.1950919399507594,0.18100936802490672,0.15854509518372442,0.42676434222854753,0.2997030043202128,0.10583047539198297,0.12440966798542055,0.31938671567647225,0.1297514881637706,0.11363042835349774,0.06490449895074393,0.26968351358247195,0.05716936321066405,0.022497457141548046,0.0013621250716369002,1.549965174535508e-05,0.047934809467906785,0.009318291430031728,0.030743619651387853,0.017658601729676888,0.06936037566915014,0.5569199887475047,0.6704545548570277,0.6832750012849093,0.6732762454920324,0.5821602149555943,0.5548202464196861,0.5478320288807405,0.7487798266589264,0.7080040932892561,0.38044451871091783,0.49963180419288516,0.78369497617847,0.39976984894126916,0.3577760032675801,0.14736604285447158,0.6917674269329019,0.5785869274776444,0.6375067414056019,0.609319234622239,0.6358632119135806,0.5650161478022061,0.5523377408408378,0.5407105828944426,0.2388355693014976,0.6041786913766648,0.45626251550375485,0.5428809844805434,1.0,0.43734577457729334,0.3425519735672699,0.1524359566650392,0.41084314963988405,0.5225604502190943,0.6533770819123352,0.6763536620253283,0.6489715678889494,0.5198092535779383,0.479742118863982,0.5290220165937765,0.7496543099110913,0.6987022021522378,0.2562339815996492,0.3898366771900361,0.6552073090261519,0.3435840823918689,0.25104100691593517,0.026933979708190062,0.6973134323434682,0.22904769438143885
5std_trey,-0.005953428278683746,0.1730175812645558,-0.013952640530881263,-0.008410219575127822,0.05361895683434287,,-0.004616726850338072,0.2108153230605467,0.1131642467804881,0.1287247014301768,-0.08082628720994267,0.2465778561523291,0.1480790203891097,0.027817523207813437,0.05666065051363795,0.18889951322732026,-0.17144248411925977,0.08130633150803156,0.029933211700753286,0.350259221334263,-0.08005506817722485,0.029401610124973956,-0.19781925490109314,0.3657950009188046,0.21667658135692952,0.25479387949175475,0.022320248759890676,-0.19784509556006666,0.08139101929283431,-0.051487306692658254,-0.0008259054106063878,0.03887803972436491,0.01570129833793799,0.04095531604616618,-0.029671377857424654,-0.07082233363368194,0.015516721357245768,0.013873426581101488,0.004330888435043454,0.006972576301717933,0.24646715663851804,0.09961725259081848,0.12791674760040564,0.06244244998806757,-0.008319006500800278,-0.07843434504829529,0.08960832207692342,0.044205174389808435,0.011889206917877598,0.21668083261351664,0.11750477694715321,0.189600221425463,0.29447108134113886,0.3270992409022943,0.25172373385244345,0.062319466269606175,0.08887546104821652,-0.08628121201443166,0.266056401217994,0.22679074725483572,-0.046995915373135626,0.12215126613612474,0.1041155245406991,0.49497012736083573,-0.050678309972897954,0.03001528633143922,0.29525330395605454,0.05417627104555421,0.06942981434073696,0.057284066992406735,-0.0122118266154227,-0.05096163777263662,0.037146173457518764,0.02554830712226566,0.02371486682839475,0.07176430057423573,0.45200215017130324,0.6196739331125445,0.6405799612177716,0.5763142725802597,0.35331523772604584,0.392911405217365,0.20496927706435336,0.5377813035184793,0.5571879202306776,0.10418731496368899,0.4597730605117191,0.4303582797202499,0.8234034003319333,0.06098172445063373,0.0849431323270251,0.6233305655418168,0.45670995263749076,0.6329281977977057,0.5003693115765445,0.5608142784519797,0.3622134738717873,0.4118320118687237,0.24748457228309126,0.14106171229100176,0.4834147459512972,0.1532187081159182,0.44543694567890346,0.43734577457729334,1.0,0.07494718097751528,0.07593825575832704,0.2751104161742474,0.4351679832593,0.6017041594305987,0.634756404632117,0.5605532454870708,0.31372038047279777,0.33959906302971593,0.1977163946916645,0.5362230276558995,0.544141657979755,0.044827984866103746,0.382090384258018,0.3791079843560836,0.6891708685811385,0.017702781589081864,0.0022948126105621154,0.6289347470645396,0.22418074239809047
5std_DoubleD,-0.0807896214269796,0.41897964783047675,-0.019625627177698852,-0.026197501194139924,0.033022513840288883,,0.008858738587875135,0.15349152443969588,0.3035104993316697,0.14943461208152767,0.16676013926033537,0.14959596099556463,0.17992556051925496,0.1987323190981095,0.17695918076744901,0.17965632199738715,0.35211476960677335,0.019158943425039814,0.12529294919101497,-0.0543761489341307,0.2821156764743222,0.04725116647491044,0.21610270745373913,0.15132713336731435,0.262364075287158,0.2756989685558225,-0.008804019291174234,0.15092384683892876,-0.053295031291592306,0.046680750858796645,0.006068105328272608,0.017313518719876995,-0.009030642123621301,-0.03071487618455119,0.034777479789693165,0.080374052110441,0.0006760145931622735,0.01616054728256372,0.050405186812083405,0.062165353379188173,0.4196325088395827,0.08810754377494501,-0.04355301372206025,0.03936235463075372,0.09435928244482078,0.2168277711034668,0.09096399771659305,0.06574163012809796,0.16655429137923408,0.13176063704015137,0.2609403945362312,0.20365050013854002,0.2353723431091247,0.21299015250788494,0.23745650989609923,0.2394000733825231,0.2173199756928479,0.43201590542971946,0.43180170653177696,0.37179519954680396,0.18961828362025163,0.06632927522280789,0.1727820334856577,-0.028312966633541516,0.44648917750021067,0.0778961313985054,0.21244150312514426,0.060281213502229876,0.008520961333995205,0.0035812930802985644,0.07254082833450497,0.10387920576797967,0.022280679568277634,0.04210277312751828,0.0582672574713877,0.13872811655946257,0.37417031452085425,0.43889878050326514,0.40176573947317146,0.45229879274096757,0.4630976587157408,0.42959118068106017,0.6644602246072749,0.5254151397826772,0.5643675284424837,0.40562073505556784,0.21337872835592717,0.4202930355812539,0.08497472045324717,0.7960054844724289,0.179480218386559,0.405364791995148,0.35628861229338954,0.3168256771245254,0.25120014396815676,0.33599780943453283,0.4129082765390658,0.38314053613242427,0.5845880783681231,0.15486451829168293,0.42425844552076575,0.3843679518622777,0.23755018030163283,0.3425519735672699,0.07494718097751528,1.0,0.19628670290083977,0.1360968945058573,0.33961857344960505,0.4271324163218252,0.39348642882424606,0.4319338267151861,0.41439137691059114,0.3777289597630762,0.6250291327243366,0.5272382486757679,0.5512781459539126,0.3440469222574838,0.1630215109539158,0.3875933250961108,0.07535496011706896,0.4286699245554246,0.0221728087682987,0.40416712242136554,0.2097338724864738
5std_TripleD,-0.03926516282775861,0.28787857676771655,-0.05419254456280015,0.0026945887408276023,0.03066765583011246,,-0.023642327996465217,0.11006970982032516,0.20570999093876371,0.2629106017128666,-0.0012337092266451342,0.1605912523416214,0.12735201072912394,0.11444442658774823,0.10935667823823692,0.13793530380632568,0.07872465483380177,0.0808758504894974,0.18823305695595963,0.05175039875147835,0.1770238533915007,0.1684524676668378,0.06254801008793011,0.1946663706988859,0.2126021531994639,0.2458701154967801,-0.04932685840603188,-0.0482034137124682,0.022850725617771846,-0.010001131541704933,0.02023266261538106,0.11516334411434537,-0.013805864032588924,-0.014718974826454961,0.0219989917258048,-0.0004294223135739131,-0.014177872348884431,0.005088913443479812,0.003027340166793793,0.03759839638449312,0.2573913578277297,0.13702065561706203,-0.030714178066479154,0.13169783320648773,0.028252188991551852,0.004985401348594107,0.17531745888397524,0.03439335690060439,0.013969787952119374,0.03410336577477296,0.1832492154058837,0.31111510482356747,0.14847502297420326,0.17314408738751544,0.13426349321572265,0.13997603454986074,0.12972994013950787,0.12539555522130302,0.2682396147204519,0.23564878884675836,0.018150722939317326,0.0968474318806098,0.21367027828801233,0.06456346713253217,0.21975037219261973,0.486621957514443,0.1123485757277282,0.1412745348048973,-0.013229037937007805,0.004653940098014249,0.061773245871680905,0.002273556299150772,0.02617668089689096,0.028625037141776406,0.009792836498431127,0.0965594922205784,0.40081239072282127,0.2030608889286393,0.21123724190795842,0.19394228165319902,0.22005344760978895,0.19715779418172985,0.1779650432281879,0.24242212365639115,0.27949680642209845,0.0613114602356761,0.2014187285418392,0.3166633650249151,0.12431084359799824,0.32013503464012366,0.9644079173152812,0.14399781495365974,0.2057926097780333,0.07284837494543628,0.049233490165979964,0.05844394231954765,0.09561529053937372,0.07499357051671747,0.15442580511804632,0.09052804072618068,0.11798444799795078,0.1106094876687676,0.17413885862968148,0.1524359566650392,0.07593825575832704,0.19628670290083977,1.0,-0.021336361957579198,0.3792600047517035,0.19953768011424344,0.20691142766726695,0.1799185437104055,0.21632901651626157,0.20242707850143918,0.1579646138996636,0.24490868564470245,0.2650976022301771,0.0065373714036215304,0.18363398572343062,0.3188615433821226,0.1152773290988575,0.2828381279111808,0.13754363212147783,0.13749772841994531,0.07169632095481182
5std_minutes,0.02509251957576562,0.006398825299536401,0.031124464953769002,-0.004585074472927895,0.018614212781590277,,-0.015063610524037754,-0.01123997351233925,-0.001610075845876803,-0.009617310335805523,0.023596963131703546,-0.014710241257497002,0.00404883458791608,0.0025079317920983176,0.007249884792407168,0.004544441378354075,-0.012649853954446072,0.0027176200295759324,-0.004940469880003312,-0.004249467899963135,-0.014805455808902692,-0.02180486637440698,0.007853202212795143,-0.010676323450261448,-0.005118482743346843,-0.03967665079650328,0.043762580020171214,0.01039833501556365,-0.06536702309782577,-0.04873392345552668,-0.06237303834312619,-0.010331611724978672,-0.011020453526171849,-0.00983367384598717,0.012844781494573082,-0.012817936246051714,-0.004878181951001296,-0.024972320138351687,0.0131292530777356,-0.017499877568470965,-0.036926021301894235,-0.031558927319120036,0.006918185839599315,-0.02588287899877539,-0.014829562045625884,-0.012002497440069195,-0.01990439295161384,0.00025131989223019664,0.012782690494259603,0.21143139862468413,-0.03387215108276518,-0.019741481007374932,-0.011255062908048341,-0.029240233782548274,-0.009749669949641241,-0.01116860550219894,-0.005971454216373391,-0.02292317531114752,0.12083565104214658,-0.017922489394652824,0.019658315742029944,-0.0016478847732083253,-0.018063646542232015,-0.013729189203506166,-0.017073116155052345,-0.026669698721190172,-0.019043848192596365,-0.008379702217764505,0.0019444209074598615,-0.006360000972618972,0.011226604527535185,-0.002807040448934986,0.0006512162202001096,-0.019007604265351318,0.01595813059573733,-0.002229995362352112,0.13661632453536504,0.2076321119828422,0.21338716427839471,0.2094535207940195,0.17538417137506823,0.17237313927969855,0.19594887089494797,0.42501404350743366,0.2257037010016603,0.16836098179021866,0.17485114716554995,0.17013751745168565,0.11776396592769417,0.07633385480457817,-0.024892007153264294,0.26638749951284213,0.42491037847925617,0.5895987111826068,0.7247991598587695,0.5665072586362749,0.3734518640405907,0.34791737575841986,0.5392794766004785,0.15654091015647828,0.7283163256290336,0.2643254818660045,0.3440082060633586,0.41084314963988405,0.2751104161742474,0.1360968945058573,-0.021336361957579198,1.0,0.11366379262173909,0.2133106310620905,0.2370674518098215,0.2024208009266702,0.11622718562211763,0.10701034838484173,0.17656036303828723,0.42740466219425016,0.2516693114634303,0.07945509164726428,0.04900242531412016,0.10118319187339828,0.07229567012844962,0.008301861851217786,-0.007270254097687714,0.32154354200148155,-0.06773563030268714
5med_as,-0.0650549869630808,0.437929771115801,0.0063030188912257526,-0.012548910078177579,0.057604300257015885,,0.0005063054866600578,0.2423877824983647,0.3220935381978605,0.5173035166957417,-0.05329502420340646,0.2853994740708944,0.2211371938847377,0.17275446445732637,0.1780937249084689,0.2504780302481777,-0.020268762217123357,0.15434117618071108,0.2500774574201938,0.17379068327769354,0.09734851917250942,0.13519631611477162,-0.09564633035283492,0.4077138208379175,0.31388260926128697,0.36958252194248886,-0.2123842014954544,-0.1701402045124035,0.07993187163375381,-0.03590886373358013,0.008333712282971998,0.13701135353792002,0.038319283272148764,0.005744084150466014,-0.014935523889559632,-0.02185409507939951,0.06970212016575027,-0.016125324499600264,0.03620770006277729,0.08411429141407945,0.4427030068512559,0.253816112616654,0.07620929973108886,0.09842750678228024,-0.037049361252014135,-0.0011546751746963203,0.23154296408731959,0.053281274969007614,0.04075159598455522,0.19383122717190782,0.2574366196030725,0.6421279450024836,0.31002306967997184,0.35238609686384176,0.28330823909453734,0.21475924830944895,0.21855520350954585,0.061967854632379256,0.4801642290291007,0.4080004256817229,-0.008435807819519355,0.202266850703962,0.3122137656676851,0.21544338947268632,0.15070056121286365,0.17463399470053215,0.3215903690022614,0.15886183971621998,0.044161763409905366,0.015912952937013242,-0.01612532449960014,-0.005359306012280882,0.08281576594543516,0.011430941219331386,0.030811026207597212,0.11775971300552741,0.9684626465782035,0.6056388669576798,0.6295986073324941,0.5845410531017579,0.5181422898101649,0.5223555388512364,0.32856832643846984,0.6440510556348632,0.7000266745509796,0.1455756305705283,0.5534230708497404,0.6769924923590908,0.45149252606638957,0.3484587798813124,0.37014603005446467,0.6023607631814915,0.6829272787345025,0.43596196466382975,0.3727137604471117,0.4330189939870044,0.4360080281451109,0.45707127401540026,0.2701168906970774,0.19022416691810717,0.4003144792074547,0.20776008196233506,0.4995033788528731,0.5225604502190943,0.4351679832593,0.33961857344960505,0.3792600047517035,0.11366379262173909,1.0,0.6015675730229394,0.6204954024103375,0.5729771538517372,0.47613483148250607,0.468025603799659,0.3218936745833889,0.6438726204601354,0.6920986046598823,0.07918369684055865,0.49065322821968793,0.6375361855736784,0.40640496520910896,0.2435727845706054,0.08302926854414314,0.6016959111336935,0.2330413133509655
5med_pt,-0.04012998474888473,0.53634916747141,-0.005748017232728194,-0.007688907977333933,0.056523992365887024,,0.008267008941925714,0.3198139101648271,0.36944142337003083,0.22931023304654866,0.037690598149330644,0.42786126011918457,0.3561628054030652,0.2642528093916274,0.2674954443897656,0.3868144826434502,0.10417517401757466,0.09041908098581662,0.19463143733075863,0.21989016631098093,0.1274672117584153,0.07413911191661574,-0.09698035361655001,0.4507707343546176,0.35211283067648447,0.4262777029125397,-0.025383994824521326,-0.0529856082557946,0.053323109549854114,0.01275691441124573,0.03128589218957584,0.07341092807490902,0.026370650818773895,0.03117102048392131,0.004314208383700047,0.016347617430790207,0.023058007662344608,0.005431753376778517,0.01887965220478852,0.07317892010175177,0.5885702875728199,0.15078316722634988,0.09481586496566692,0.13079426459763663,0.03794418088906571,0.08751935994172964,0.08621729963221345,0.12109926579088257,0.14168979541288163,0.25939704721276313,0.2999474525941499,0.2997998374259055,0.5478340789993256,0.5524705776054281,0.5165414706250667,0.36437219812610466,0.37013980224166415,0.21162252635760903,0.601819021002198,0.5148513278394659,0.09019337848663214,0.15486172754415617,0.2854525469799776,0.3385464562371957,0.18087185766446806,0.08768991409075898,0.43684718137483136,0.08935926396942051,0.0486154334213651,0.05520271459729251,0.021463096730806167,0.03158419341245204,0.026098707148479467,0.04764204868543398,0.058446245618005266,0.13860800171197676,0.6248688696801042,0.9738274824770984,0.9375348421731293,0.9560988992737126,0.8078094185404858,0.8172209600092859,0.5951926025971543,0.8450771474838459,0.9193798154881974,0.3871700763655966,0.562080139566415,0.7443935607882771,0.6782303984875135,0.4535913138711566,0.19169438697304356,0.8182472336330144,0.534245758794234,0.6713948153552002,0.5823458362795456,0.6630977923473874,0.6714394624025346,0.7039010583357813,0.49047874128367375,0.22832545388471467,0.5586273561504618,0.4109988380909554,0.560221019277974,0.6533770819123352,0.6017041594305987,0.4271324163218252,0.19953768011424344,0.2133106310620905,0.6015675730229394,1.0,0.938119761319334,0.9667163901074259,0.7590190190972175,0.7569928349217234,0.5867093123480223,0.8444859563567803,0.9277831964623244,0.3038762713353024,0.4584767299544107,0.6874929220259801,0.6320261707756748,0.3144705756786346,0.022514720303018872,0.8284112439048386,0.3591077862621313
5med_fga,-0.010920482012598497,0.49125122851577696,0.003821978835030724,-0.008381224248187803,0.043114042071958694,,0.009196831543725201,0.31379949239608534,0.345608582874803,0.2276857123506374,0.024569312270482098,0.43387841418845013,0.34962286445293095,0.2394738723108402,0.24402871475944846,0.37644656291837525,0.06138096625058865,0.09160793049413976,0.19272086991271847,0.23065248672944463,0.08979793478283801,0.07542342725588864,-0.12542923566532682,0.3891323014418734,0.2797840858043761,0.3627336982817695,-0.04557145490650757,-0.07903930438061199,0.03857715667760053,-0.015465277435799759,0.009887551645862113,0.06291428174321594,0.03372022301276549,0.034311260610617796,0.0005077316226792345,0.010753331963267117,0.02598807019015053,0.0025308117515076074,0.01657003216495191,0.06854792407387222,0.5529695313111355,0.13702836994668136,0.09716577698613368,0.12472458750593937,0.017565250106356206,0.06528976240095502,0.09349984430011497,0.09935643503600947,0.1225367460779318,0.26240013547725427,0.26574536086230577,0.3086103500465356,0.5014449367715154,0.5682421767177734,0.47991020074637475,0.31222302298158483,0.31583414619482547,0.1808987377414232,0.5735883032076096,0.47852602243642633,0.0842660966547347,0.1623557388054845,0.28316667795694117,0.3193599566627921,0.145689380728802,0.09583550344697256,0.44464942778558253,0.07392292738835153,0.05694834092706517,0.05602951981764328,0.01614872371064835,0.023838252015268516,0.023508887871693092,0.03398997668780471,0.061574856472971506,0.12657932129137486,0.6474426381147808,0.9460165781841051,0.9801739754347724,0.9409643485424593,0.7447594925827576,0.7503678534240484,0.5824036333410691,0.8547130121836181,0.9054710197681092,0.37494484897562885,0.588577874835491,0.7613999863417625,0.6687064027108093,0.40154294467641555,0.2030335987924498,0.8586981335835785,0.5732681376520018,0.6966489791387741,0.6180785197304557,0.6907341666213171,0.6423760711642951,0.6682945820333852,0.48684838391061586,0.24498681338469108,0.5776997186001813,0.4145908941353552,0.588995471244456,0.6763536620253283,0.634756404632117,0.39348642882424606,0.20691142766726695,0.2370674518098215,0.6204954024103375,0.938119761319334,1.0,0.9327600660300253,0.6901397766302713,0.6854079182726613,0.5732930191052787,0.854629189907672,0.9066991937018124,0.2821383729242794,0.4800190740679595,0.7043676967480852,0.6061139277948491,0.26550698290245,0.043825790076876835,0.8707413471051528,0.35767352271003405
5med_fgm,-0.03210128318117734,0.503015421735552,0.013301883481940661,-0.0010531697760345498,0.04230857280205962,,0.008181811367467052,0.30072952795085817,0.3437584179675168,0.20165152352099758,0.04576488343480266,0.4007931285880069,0.342812002852611,0.22734589195279117,0.22792567643148498,0.3565984142851783,0.11370251671258898,0.08209641863621077,0.17849184049097247,0.17510325152663328,0.12366633231614375,0.06675853063164758,-0.08966224249559146,0.38725818443854465,0.29882182876758334,0.3741468478118383,-0.025628175659293404,-0.03748724222288145,0.02708197841054106,6.272105931033362e-05,0.014352628741970365,0.043739143741626726,0.026837714087739294,0.0289098501112857,0.012159079232185259,0.022789296092793863,0.018386024016099442,0.009731308551662217,0.018762496076942737,0.06689965067741356,0.5635074925825991,0.1244743816803952,0.08172543021108826,0.1437209125842535,0.04209521194191539,0.10077451083739916,0.06851373388388413,0.11502739708526365,0.14137142917178602,0.25961923693200556,0.2883942845809772,0.2774169394040253,0.5245029756643498,0.5403221524118155,0.5213613361196799,0.30927469134210317,0.30739576430756915,0.22626391743042537,0.5747487669351196,0.4978641228100518,0.10246021701063655,0.14806400125697236,0.279914626915426,0.28878800574063646,0.1791168395496626,0.0776884454532501,0.43497165926550285,0.056982035415506796,0.042793181011705914,0.05942883432434129,0.02683771408773959,0.043253234589820534,0.01838328172751499,0.043591444377359366,0.05907720007505388,0.12869232176338408,0.5965918467111998,0.9529528245502827,0.9299242451734318,0.9676276704304843,0.730118669172807,0.7278918016182707,0.6170316859543491,0.8298946133595897,0.9059952363766107,0.40304516118678413,0.5493053585578954,0.7343573578611855,0.6158417080085614,0.4518671162050915,0.1739634186251487,0.8225346681731011,0.5224603425875338,0.6559926894611735,0.5664028811079648,0.6617845053157704,0.6240427112404285,0.644854925220739,0.4976748667184375,0.22137339597562114,0.5470036065934374,0.42011099915507283,0.5560531942605569,0.6489715678889494,0.5605532454870708,0.4319338267151861,0.1799185437104055,0.2024208009266702,0.5729771538517372,0.9667163901074259,0.9327600660300253,1.0,0.6792111286648217,0.6659592646174339,0.6070970038108563,0.8291850994714153,0.9124656120732096,0.32419763665240264,0.4439748327249284,0.6785755911703119,0.5697100700284243,0.3119984682320752,0.027665696116744326,0.829537987459976,0.36061148992322
5med_fta,-0.023500263877594654,0.5562838643077671,-0.05128780116382863,-0.018878960883688792,0.04523075139061399,,0.01105377990422752,0.2656913354967456,0.3864281951579851,0.2207748964715613,0.07673322629959575,0.39179140460809964,0.3384123573992759,0.36706252843786846,0.35207389030948294,0.37995812324133543,0.18975202578186937,0.06365690042780688,0.23759299669494155,0.10335911296845393,0.18209939515260304,0.08412155152969351,-0.021124836089827816,0.35752412037600734,0.31162052282547353,0.37653763333809886,-0.03896301998981853,0.0212524204236634,0.03398407708144206,0.04150889695032213,0.04360673883023112,0.10354838289243339,0.015581426766150784,0.015940413691865198,-0.00036353910622400373,0.03419568012779558,0.007429704739476478,-0.0016722851914079276,0.02674374484477019,0.07533609150385445,0.5657372624253297,0.17362314119794509,0.03275652056056612,0.10052745166405246,0.03198831959684842,0.14365533784321133,0.07725528393715855,0.13161678589651,0.1643481989266258,0.17385402855908624,0.3063945047191263,0.2726021783631241,0.4693038829596891,0.4452012841459623,0.39822149865555034,0.527083463525264,0.5059859956965587,0.26302602412106824,0.5765838570139529,0.467876949570594,0.12188810054744714,0.11400512674801498,0.29716159656377034,0.14871378992076723,0.23574022857044855,0.10409020000088938,0.32789284666731283,0.12846154225316814,0.042485132970949246,0.03472230758364992,0.016731674229987135,0.04733963144891633,0.032889607814480595,0.021716748970626126,0.05655405094909384,0.14112376764181372,0.5009282506613417,0.7677871271334515,0.6988228505525816,0.6996849338209281,0.9399406670021033,0.9175977285905815,0.5341748322526099,0.694357663016405,0.7404466564425901,0.37818501710508606,0.3892603967349999,0.6416021525923524,0.3531479603413415,0.49105183979429357,0.21042689211764784,0.5712453451598936,0.39337368728580535,0.47563921202863846,0.4125295141434872,0.4575295777163993,0.6284538206638888,0.6529241348885393,0.3956881422089043,0.19098234326876137,0.4149539104136062,0.37652098075707036,0.4001762171937512,0.5198092535779383,0.31372038047279777,0.41439137691059114,0.21632901651626157,0.11622718562211763,0.47613483148250607,0.7590190190972175,0.6901397766302713,0.6792111286648217,1.0,0.9477824582570499,0.5260383728274876,0.6948404409922802,0.7370402791621135,0.30868301863974607,0.32269859226349207,0.5960517793007257,0.31654725484152596,0.3710761152633235,0.04207069055429413,0.5745892642617403,0.2728234217004202
